Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
10.200.7.217-104.91.140.19-56550-443-6,10.200.7.217,56550,104.91.140.19,443,6,26/04/201711:11:19,1,5,0,154,0,46,0,30.8,18.78030884,0,0,0,0,1.54E+08,5.00E+06,0.25,0.5,1,0,1,0.25,0.5,1,0,0,0,0,0,0,1,0,0,0,160,0,5.00E+06,0,0,46,33.33333333,17.90716802,320.6666667,0,1,0,0,1,0,0,0,0,40,30.8,0,160,0,0,0,0,0,0,5,154,0,0,1833,-1,3,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57754-3128-6,192.168.180.51,57754,10.200.7.4,3128,6,26/04/201711:11:19,2222,2,0,12,0,6,6,6,0,0,0,0,0,5400.540054,900.090009,2222,0,2222,2222,2222,2222,0,2222,2222,0,0,0,0,0,0,0,0,0,40,0,900.090009,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56077-3128-6,192.168.180.29,56077,10.200.7.7,3128,6,26/04/201711:11:18,1260830,133,206,6584,369426,1260,0,49.5037594,190.4662789,7300,0,1793.330097,1290.66954,298224.1857,268.8705059,3730.266272,18878.94441,226751,0,1260830,9551.742424,32461.48214,226751,0,1240611,6051.760976,26650.27536,275419,0,0,0,0,0,2684,4168,105.4860687,163.3844372,0,7300,1105.911765,1322.907033,1750083.019,0,0,0,1,0,0,0,0,1,1109.174041,49.5037594,1793.330097,2684,0,0,0,0,0,0,133,6584,206,369426,8192,703,131,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
169.45.141.182-10.200.7.217-443-48446-6,10.200.7.217,48446,169.45.141.182,443,6,26/04/201711:11:18,1235297,91,116,2501,214273,865,0,27.48351648,105.817911,8760,2,1847.181034,1362.703882,175483.3048,167.5710376,5996.587379,33195.10418,405139,0,1235297,13725.52222,49464.1151,405401,0,1089958,9477.895652,45195.27002,405376,0,0,0,0,0,1860,2328,73.66649478,93.90454279,0,8760,1042.182692,1362.914664,1857536.382,0,0,0,1,0,0,0,0,1,1047.217391,27.48351648,1847.181034,1860,0,0,0,0,0,0,91,2501,116,214273,14600,20160,89,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.29-10.200.7.7-56077-3128-6,192.168.180.29,56077,10.200.7.7,3128,6,26/04/201711:11:19,541,1,1,6,6,6,6,6,0,6,6,6,0,22181.14603,3696.857671,541,0,541,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1848.428835,1848.428835,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,64,703,0,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56077-3128-6,10.200.7.7,3128,192.168.180.29,56077,6,26/04/201711:11:19,496,2,0,12,0,6,6,6,0,0,0,0,0,24193.54839,4032.258065,496,0,496,496,496,496,0,496,496,0,0,0,0,0,0,0,0,0,40,0,4032.258065,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,703,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44464-6,10.200.7.194,44464,212.124.124.94,443,6,26/04/201711:11:18,310974,6,7,1293,919,986,0,215.5,388.7836159,733,0,131.2857143,269.7144875,7113.13486,41.80413797,25914.5,45448.71068,101925,0,206772,41354.4,54914.93118,102023,986,209049,34841.5,52739.9344,103584,0,0,0,0,0,140,152,19.29421752,22.50992044,0,986,158,309.0974454,95541.23077,0,0,0,1,0,0,0,0,1,170.1538462,215.5,131.2857143,140,0,0,0,0,0,0,6,1293,7,919,14600,24,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44464-6,10.200.7.194,44464,212.124.124.94,443,6,26/04/201711:11:19,97,2,0,12,0,6,6,6,0,0,0,0,0,123711.3402,20618.5567,97,0,97,97,97,97,0,97,97,0,0,0,0,0,0,0,0,0,40,0,20618.5567,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57755-3128-6,192.168.180.51,57755,10.200.7.4,3128,6,26/04/201711:11:18,312673,5,48,532,3319,244,0,106.4,121.3766864,764,0,69.14583333,185.8069222,12316.38165,169.5061614,6012.942308,24090.95796,104275,0,206317,51579.25,58942.22603,103486,436,312609,6651.255319,25281.40635,104275,0,0,0,0,0,112,1020,15.9911473,153.5150141,0,764,71.31481481,178.7289319,31944.0311,0,0,0,1,0,0,0,0,9,72.66037736,106.4,69.14583333,112,0,0,0,0,0,0,5,532,48,3319,8192,399,4,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,399,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,340,3,0,1534,0,764,6,511.3333333,437.631504,0,0,0,0,4511764.706,8823.529412,170,239.002092,339,1,340,170,239.002092,339,1,0,0,0,0,0,1,0,0,0,60,0,8823.529412,0,6,764,574.5,379,143641,0,1,0,0,1,0,0,0,0,766,511.3333333,0,60,0,0,0,0,0,0,3,1534,0,0,399,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57755-3128-6,10.200.7.4,3128,192.168.180.51,57755,6,26/04/201711:11:19,1267,1,2,6,12,6,6,6,0,6,6,6,0,14206.78769,2367.797948,633.5,13.43502884,643,624,0,0,0,0,0,624,624,0,624,624,0,0,0,0,20,40,789.2659826,1578.531965,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,399,252,0,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.217-104.91.140.19-56550-443-6,10.200.7.217,56550,104.91.140.19,443,6,26/04/201711:11:19,10598,3,5,12,62,6,0,4,3.464101615,31,0,12.4,16.97939928,6982.449519,754.8594074,1514,3715.25145,9934,0,10497,5248.5,7421.085669,10496,1,664,166,192.3243788,358,0,0,0,0,0,72,160,283.0722778,471.7871296,0,31,8.222222222,13.16033603,173.1944444,0,0,0,0,1,1,0,0,1,9.25,4,12.4,72,0,0,0,0,0,0,3,12,5,62,1833,1073,2,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.130.245-10.200.7.7-1759-3128-6,192.168.130.245,1759,10.200.7.7,3128,6,26/04/201711:11:19,139136,19,27,1254,27305,223,0,66,94.21370507,6357,0,1011.296296,1604.763266,205259.6021,330.6117755,3091.911111,12519.86676,80655,0,139136,7729.777778,22921.65957,96725,0,58301,2242.346154,6267.401783,23873,0,0,0,0,0,404,588,136.5570377,194.0547378,0,6357,607.6382979,1297.651163,1683898.54,0,0,0,1,0,0,0,0,1,620.8478261,66,1011.296296,404,0,0,0,0,0,0,19,1254,27,27305,65535,557,17,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.245-10.200.7.217-443-37361-6,10.200.7.217,37361,179.1.4.245,443,6,26/04/201711:11:19,138632,31,26,746,22768,223,0,24.06451613,64.93737264,1448,0,875.6923077,591.3380603,169614.519,411.1604824,2475.571429,11274.06459,82004,0,138632,4621.066667,15386.81277,82004,0,45377,1815.08,4447.576109,14693,0,0,0,0,0,1248,848,223.6135957,187.5468867,0,1448,405.4137931,581.7598538,338444.5275,0,0,0,1,0,0,0,0,0,412.5263158,24.06451613,875.6923077,1248,0,0,0,0,0,0,31,746,26,22768,14600,243,4,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.130.245-10.200.7.7-1759-3128-6,192.168.130.245,1759,10.200.7.7,3128,6,26/04/201711:11:19,923,1,1,6,6,6,6,6,0,6,6,6,0,13001.08342,2166.847237,923,0,923,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1083.423619,1083.423619,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,64911,557,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.130.245-10.200.7.7-1759-3128-6,10.200.7.7,3128,192.168.130.245,1759,6,26/04/201711:11:19,166,2,0,12,0,6,6,6,0,0,0,0,0,72289.15663,12048.19277,166,0,166,166,166,166,0,166,166,0,0,0,0,0,0,0,0,0,40,0,12048.19277,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,557,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.46-10.200.7.7-52423-3128-6,172.19.1.46,52423,10.200.7.7,3128,6,26/04/201711:11:18,1090803,129,455,783,816316,327,0,6.069767442,28.62914436,5840,0,1794.101099,771.9393099,749080.2647,535.3853996,1871.017153,13031.05638,198314,0,1090803,8521.898438,32812.33354,254987,0,1085377,2390.698238,14765.45098,198314,0,0,0,0,0,3244,9136,118.2615009,417.1238986,0,5840,1396.750427,1008.452221,1016975.883,0,0,0,1,0,0,0,0,3,1399.142123,6.069767442,1794.101099,3244,0,0,0,0,0,0,129,783,455,816316,8192,490,77,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
10.200.7.217-74.121.133.2-33382-443-6,10.200.7.217,33382,74.121.133.2,443,6,26/04/201711:11:19,95185,1,1,6,6,6,6,6,0,6,6,6,0,126.0702842,21.01171403,95185,0,95185,95185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.50585702,10.50585702,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,14600,35141,0,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
179.1.4.245-10.200.7.217-443-37361-6,10.200.7.217,37361,179.1.4.245,443,6,26/04/201711:11:19,9632,1,1,0,0,0,0,0,0,0,0,0,0,0,207.641196,9632,0,9632,9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,103.820598,103.820598,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,819,243,0,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.29-10.200.7.7-56067-3128-6,192.168.180.29,56067,10.200.7.7,3128,6,26/04/201711:11:18,1329432,17,30,1628,18177,318,0,95.76470588,129.2664542,4449,0,605.9,1197.535957,14897.33962,35.35344418,28900.69565,137585.686,924259,0,1329432,83089.5,230480.9418,924259,0,354046,12208.48276,32307.92119,109109,0,0,0,0,0,364,648,12.78741598,22.5660282,0,4449,412.6041667,976.9008691,954335.3081,0,0,0,1,0,0,0,0,1,421.3829787,95.76470588,605.9,364,0,0,0,0,0,0,17,1628,30,18177,8192,557,15,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
184.172.240.219-10.200.7.217-443-43569-6,10.200.7.217,43569,184.172.240.219,443,6,26/04/201711:11:18,1305882,15,15,1132,9028,318,0,75.46666667,123.8737068,2920,2,601.8666667,927.2040819,7780.182283,22.97297918,45030.41379,182371.128,981061,0,1305882,93277.28571,258644.5945,981061,0,231608,16543.42857,41369.667,127535,0,0,0,0,0,340,308,11.48648959,11.48648959,0,2920,327.7419355,693.7807515,481331.7312,0,0,0,1,0,0,0,0,1,338.6666667,75.46666667,601.8666667,340,0,0,0,0,0,0,15,1132,15,9028,14600,16616,13,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.29-10.200.7.7-56067-3128-6,192.168.180.29,56067,10.200.7.7,3128,6,26/04/201711:11:19,591,1,1,6,6,6,6,6,0,6,6,6,0,20304.56853,3384.094755,591,0,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1692.047377,1692.047377,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,64,557,0,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56067-3128-6,10.200.7.7,3128,192.168.180.29,56067,6,26/04/201711:11:19,62,2,0,12,0,6,6,6,0,0,0,0,0,193548.3871,32258.06452,62,0,62,62,62,62,0,62,62,0,0,0,0,0,0,0,0,0,40,0,32258.06452,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,557,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.220.177-10.200.7.6-63590-3128-6,10.200.7.6,3128,192.168.220.177,63590,6,26/04/201711:11:17,1344543,58,10,37820,1110,2137,6,652.0689655,852.3224384,650,6,111,208.4551644,28954.07585,50.57480497,20067.80597,93246.85395,531808,0,1335116,23423.08772,100844.011,531808,0,812078,90230.88889,175597.2702,493491,103,0,0,0,0,1160,200,43.13733365,7.437471319,6,2137,564.2898551,809.9767444,656062.3265,0,0,0,0,1,0,0,0,0,572.5882353,652.0689655,111,1160,0,0,0,0,0,0,58,37820,10,1110,304,1024,57,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
216.58.222.66-10.200.7.196-443-32886-6,10.200.7.196,32886,216.58.222.66,443,6,26/04/201711:11:17,1344611,13,17,1104,7528,674,0,84.92307692,194.1075568,1418,0,442.8235294,594.5174761,6419.700568,22.31128557,46365.89655,99426.05268,374955,0,1344611,112050.9167,207066.7032,531773,0,1176505,73531.5625,124357.8279,374955,0,1,0,0,0,440,544,9.668223746,12.64306182,0,1418,300.1935484,489.7398915,239845.1613,0,1,0,0,1,0,0,0,1,310.2,84.92307692,442.8235294,440,0,0,0,0,0,0,13,1104,17,7528,245,387,4,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.220.177-10.200.7.6-63590-3128-6,10.200.7.6,3128,192.168.220.177,63590,6,26/04/201711:11:19,202,2,0,12,0,6,6,6,0,0,0,0,0,59405.94059,9900.990099,202,0,202,202,202,202,0,202,202,0,0,0,0,0,0,0,0,0,40,0,9900.990099,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,346,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
169.45.141.182-10.200.7.217-443-48446-6,10.200.7.217,48446,169.45.141.182,443,6,26/04/201711:11:19,90158,19,26,114,52151,6,6,6,0,8760,6,2005.807692,1611.00694,579704.5187,499.1237605,2049.045455,9303.875107,53385,0,36773,2042.944444,7607.715893,32451,0,57657,2306.28,10733.2992,53788,0,0,0,0,0,380,520,210.7411433,288.3826172,6,8760,1136.326087,1564.127589,2446495.114,0,0,0,0,1,1,0,0,1,1161.577778,6,2005.807692,380,0,0,0,0,0,0,19,114,26,52151,65535,20160,18,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-1988-3128-6,192.168.180.37,1988,10.200.7.9,3128,6,26/04/201711:11:19,329213,13,68,766,56214,207,0,58.92307692,89.14918352,4344,0,826.6764706,1210.827649,173079.4349,246.0413167,4115.1625,17260.6233,94174,0,329213,27434.41667,46582.34679,127461,67,329088,4911.761194,18811.46131,94174,0,0,0,0,0,428,2216,39.48811256,206.5532042,0,4344,694.8780488,1139.883505,1299334.405,0,0,0,1,0,0,0,0,5,703.4567901,58.92307692,826.6764706,428,0,0,0,0,0,0,13,766,68,56214,65535,215,5,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,44,3,0,0,0,0,0,0,0,0,0,0,0,0,68181.81818,22,31.11269837,44,0,44,22,31.11269837,44,0,0,0,0,0,0,0,0,0,0,96,0,68181.81818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
207.244.80.182-10.200.7.199-443-46632-6,10.200.7.199,46632,207.244.80.182,443,6,26/04/201711:11:19,319177,20,11,2094,14693,1448,0,104.7,322.5601698,4320,2,1335.727273,1513.747607,52594.64184,97.12479283,10639.23333,26615.11059,88769,0,319177,16798.78947,33302.55037,93998,0,221960,22196,45161.93318,121597,10,0,0,0,0,420,224,62.66115666,34.46363616,0,4320,524.59375,1076.582132,1159029.088,0,0,0,1,0,0,0,0,0,541.516129,104.7,1335.727273,420,0,0,0,0,0,0,20,2094,11,14693,5840,34752,19,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,17,3,0,0,0,0,0,0,0,0,0,0,0,0,176470.5882,8.5,10.60660172,16,1,17,8.5,10.60660172,16,1,0,0,0,0,0,0,0,0,0,96,0,176470.5882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.90.65-10.200.7.8-53609-3128-6,192.168.90.65,53609,10.200.7.8,3128,6,26/04/201711:11:19,65047,6,11,252,662,120,0,42,60.47809521,316,0,60.18181818,126.5115158,14051.37823,261.3494858,4065.4375,15781.78559,63241,0,1497,299.4,490.1859851,1129,0,64849,6484.9,19947.34463,63241,0,0,0,0,0,144,268,92.24099497,169.1084908,0,316,50.77777778,103.5695592,10726.65359,0,0,0,1,0,0,0,0,1,53.76470588,42,60.18181818,144,0,0,0,0,0,0,6,252,11,662,8192,457,4,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,205,3,0,328,0,316,6,109.3333333,178.9785834,0,0,0,0,1600000,14634.14634,102.5,144.9568901,205,0,205,102.5,144.9568901,205,0,0,0,0,0,0,0,0,0,0,60,0,14634.14634,0,6,316,83.5,155,24025,0,0,0,0,1,1,0,0,0,111.3333333,109.3333333,0,60,0,0,0,0,0,0,3,328,0,0,457,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,1,2,0,322,0,316,6,161,219.2031022,0,0,0,0,3.22E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,316,212.6666667,178.9785834,32033.33333,0,1,0,0,1,0,0,0,0,319,161,0,40,0,0,0,0,0,0,2,322,0,0,457,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.41-10.200.7.9-50410-3128-6,192.168.10.41,50410,10.200.7.9,3128,6,26/04/201711:11:19,355658,5,20,331,5525,313,0,66.2,137.9898547,854,0,276.25,356.9316424,16465.25595,70.29224705,14819.08333,51185.53763,229205,0,355658,88914.5,169742.6857,343390,29,355158,18692.52632,57200.36914,229205,0,0,0,0,0,112,460,14.05844941,56.23379764,0,854,225.2307692,330.212696,109040.4246,0,0,0,1,0,0,0,0,4,234.24,66.2,276.25,112,0,0,0,0,0,0,5,331,20,5525,8192,108,4,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,62,2,0,12,0,6,6,6,0,0,0,0,0,193548.3871,32258.06452,62,0,62,62,62,62,0,62,62,0,0,0,0,0,0,0,0,0,40,0,32258.06452,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
184.172.240.219-10.200.7.217-443-43569-6,10.200.7.217,43569,184.172.240.219,443,6,26/04/201711:11:19,94656,1,1,6,6,6,6,6,0,6,6,6,0,126.7748479,21.12914131,94656,0,94656,94656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.56457066,10.56457066,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,23360,16616,0,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44465-6,10.200.7.194,44465,212.124.124.94,443,6,26/04/201711:11:19,322277,8,6,4212,186,1460,0,526.5,663.1112813,137,0,31,53.05091894,13646.64559,43.44089091,24790.53846,43813.7259,101904,1,206996,29570.85714,49260.24783,102094,11,221081,44216.2,54319.59919,103826,1,0,0,0,0,180,132,24.82336623,18.61752468,0,1460,293.2,536.2554295,287569.8857,0,0,0,1,0,0,0,0,0,314.1428571,526.5,31,180,0,0,0,0,0,0,8,4212,6,186,14600,22,7,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,324488,8,47,4437,1830,1460,0,554.625,642.3270056,764,0,38.93617021,115.6276641,19313.50312,169.4977934,6009.037037,24526.66683,114959,0,208662,29808.85714,50212.36436,103807,51,324450,7053.26087,26476.65142,114959,0,0,0,0,0,172,1000,24.6542245,144.8435689,0,1460,111.9107143,311.4154359,96979.5737,0,0,0,1,0,0,0,0,5,113.9454545,554.625,38.93617021,172,0,0,0,0,0,0,8,4437,47,1830,8192,399,7,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,399,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,399,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,1391,2,0,12,0,6,6,6,0,0,0,0,0,8626.887132,1437.814522,1391,0,1391,1391,1391,1391,0,1391,1391,0,0,0,0,0,0,0,0,0,40,0,1437.814522,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.81.7-10.200.7.6-51111-3128-6,192.168.81.7,51111,10.200.7.6,3128,6,26/04/201711:11:19,302194,3,4,786,535,780,0,262,448.6111902,523,0,133.75,259.5154138,4371.364091,23.16392781,50365.66667,122787.0703,301003,1,1119,559.5,352.8462838,809,310,302116,100705.3333,173463.7571,301003,1,0,0,0,0,72,92,9.927397632,13.23653018,0,780,165.125,307.9672698,94843.83929,0,0,0,1,0,0,0,0,1,188.7142857,262,133.75,72,0,0,0,0,0,0,3,786,4,535,8192,253,2,20,0,0,0,0,0,0,0,0,BENIGN,121,DROPBOX
10.200.7.194-104.91.156.236-53951-80-6,10.200.7.194,53951,104.91.156.236,80,6,26/04/201711:11:19,37444,3,3,170,0,170,0,56.66666667,98.14954576,0,0,0,0,4540.113236,160.2392907,7488.8,16264.67618,36583,1,587,293.5,413.657467,586,1,37093,18546.5,25507.46292,36583,510,0,0,0,0,104,104,80.11964534,80.11964534,0,170,24.28571429,64.25396041,4128.571429,0,0,0,1,0,0,0,0,1,28.33333333,56.66666667,0,104,0,0,0,0,0,0,3,170,3,0,14600,804,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
